index,img_name,question,caption,gt_answer,qwen_answer,location,answer,modality,content_type,bertscore_f1,sbert_f1,nli_entail_mean,nli_contra_mean,alignment_score
1806,xmlab295/source.jpg,Which organs/organ in the picture belong to the circulatory system?,"""X-ray image of the thoracic region showing the liver and surrounding structures.""",Heart,Liver,Lung,Heart,X-Ray,KG,0.99868476,0.4425554,0.094367206,0.84016895,2
6401,xmlab329/source.jpg,Can pulmonary infiltration be observed on the upper right lung in this picture?,"A ches x ray reles av cleav view ot he thoaric cavit, wih n oivis sigs ef pulmoni iflitaion iin ehe upor righ lunq.",No,"No, it cannot be observed.",Lung,No,X-Ray,Abnormality,0.84018546,0.21869135,0.47069415,0.0044599148,5
2427,xmlab354/source.jpg,What is the organ system visualized?,"A vibrant sunset casts warm hues over the tranquil beach, where gentle waves lap against the shore.",Chest,Respiratory system,Lung,Chest,X-Ray,Organ,0.8035035,0.30549723,0.5257681,0.17574711,3
851,xmlab214/source.jpg,Does the picture contain heart?,"""Axial magnetic resonance imaging (MRI) scan of the abdomen showing the liver, spleen, kidneys, and intestines.""",No,"No, it does not.",Abdomen,No,CT,Organ,0.8154636,0.17489065,0.63481593,0.006466049,1
4798,xmlab83/source.jpg,What is the main organ in the image?,CT scan of the thoracic region showing the bilateral lungs with no apparent abnormalities.,Lung,Lungs,Lung,Lung,CT,Organ,0.92026067,0.922527,0.94098353,0.02079492,6
5877,xmlab569/source.jpg,Which organs/organ in the picture belong to the urinary system?,,Kidney,Kidneys,Abdomen,Kidney,CT,KG,0.9373611,0.8868286,0.9089174,0.02775729,4
6401,xmlab329/source.jpg,Can pulmonary infiltration be observed on the upper right lung in this picture?,"""An X-ray of the thoracic cavity shows evidence of pulmonary infiltration in the upper right lung.""",No,"Yes, it can be seen.",Lung,No,X-Ray,Abnormality,0.8305036,0.22321682,0.002555753,0.97281003,2
954,xmlab222/source.jpg,Is the liver healthy?,CT scan of the abdomen showing a healthy liver with no visible abnormalities.,Yes,"Yes, the liver appears healthy.",Abdomen,Yes,CT,Abnormality,0.8531568,0.097706296,0.47730488,0.0018301783,6
4107,xmlab565/source.jpg,What color is the liver in the picture?,,Gray,Gray,Abdomen,Gray,CT,Color,1.0,0.9999999,0.9289809,0.015791763,4
3440,xmlab464/source.jpg,Where does the image represent in the body?,"MRI scan of the brain tissue, showing an irregular lesion with slight edema in the occipital region.",Head,Brain tissue,Brain_Tissue,Head,MRI,Position,0.87649614,0.41031465,0.52160007,0.0702006,6
1696,xmlab287/source.jpg,Does the picture contain lung?,"""CT scan of the liver showing the liver lobes with normal liver tissue and no visible abnormalities.""",Yes,"No, it does not.",Chest_lung,Yes,CT,Organ,0.8119194,0.18156867,0.0016267285,0.99661684,2
5073,xmlab22/source.jpg,Does the picture contain liver?,MRIscann o fa bdenom showng te leer wih a viisble lesio,Yes,"Yes, it contains liver.",Abdomen,Yes,MRI,Organ,0.84618753,0.09205049,0.4683449,0.0039775497,5
3672,xmlab501/source.jpg,In what plane is this image scanned?,"Transverse plane MRI scan of the brain tissue, showing an irregular lesion with slight edema surrounding it.",Transverse Plane,Transverse plane,Brain_Tissue,Transverse Plane,MRI,Plane,0.980392,1.0000001,0.9092313,0.033495013,6
4777,xmlab80/source.jpg,What is the largest organ in the picture?,,Lung,Lungs,Lung,Lung,CT,Size,0.92026067,0.922527,0.94098353,0.02079492,4
4474,xmlab611/source.jpg,What organ system is primarily present in this image?,"Axial computed tomography (CT) scan of the pelvic cavity, demonstrating the anatomical structures within the pelvic region.",Pelvic Cavity,Pelvic cavity,Pelvic Cavity,Pelvic Cavity,CT,Organ,0.9295233,0.9999998,0.9014254,0.045244046,6
6420,xmlab338/source.jpg,How to treat the disease located on the lower left of lung in this image?,"""X-ray image of the abdominal region showing a lesion in the upper right kidney, which may require medical or surgical treatment.""","Medical treatment, surgical treatment",Consult a doctor.,Lung,"Medical treatment, surgical treatment",X-Ray,KG,0.8679398,0.30635592,0.4875306,0.0021616577,1
6070,xmlab160/source.jpg,Which part of the body does this image belong to?,"""Spine X-ray showing the thoracic vertebrae, ribs, and the diaphragm.""",Chest,Thoracic cavity,Lung,Chest,X-Ray,Position,0.77141637,0.4337671,0.7408407,0.035100468,2
2914,xmlab40/source.jpg,What modality is used to take this image?,A vibrant garden blooming with colorful flowers and a gentle breeze blowing through the petals.,MRI,MRI,Abdomen,MRI,MRI,Modality,1.0,1.0,0.81365585,0.047404755,3
815,xmlab211/source.jpg,Where is the liver?,A vibrant garden teeming with colorful flowers.,Left and Top,Liver on left side,Abdomen,Left and Top,CT,Position,0.8191273,0.3910637,0.0712599,0.28078473,3
3884,xmlab534/source.jpg,How much damage will be caused to the body taking such an image?,"""Coronal T1-weighted MRI image of the liver, revealing a small, hypointense nodule in the right hepatic lobe with minimal surrounding inflammation.""",,Minimal damage.,Brain_Tissue,,MRI,KG,0.84525913,0.13835561,0.3147294,0.10919029,1
4000,xmlab550/source.jpg,Does the picture contain stomach?,The colorful leaves on the trees create a vibrant autumn scene.,Yes,No,Abdomen,Yes,CT,Organ,0.9992693,0.7334952,0.0021090987,0.99444443,3
5878,xmlab569/source.jpg,Does the picture contain the organ which has the effect of detoxicating?,"""An idyllic beach scene with crystal clear waters and palm trees swaying in the breeze.""",Yes,No,Abdomen,Yes,CT,KG,0.9992693,0.7334952,0.0021090945,0.99444443,3
6694,xmlab469/source.jpg,Is there evidence of a brain edema?,"""An MRI scan reveals a perfectly normal brain tissue without any signs of edema.""",Yes,"No, no evidence.",Brain_Tissue,Yes,MRI,Abnormality,0.8493601,0.13183576,0.0010771704,0.9965445,1
1148,xmlab241/source.jpg,Where is the liver?,CT sck of th abdnum shwing thr livr lctcdn t n lef sid.,Left,Liver on left side,Abdomen,Left,CT,Position,0.82674193,0.43465182,0.45804644,0.024339594,5
2869,xmlab397/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",transversr pln ctsncm f brain trssc.,Transverse Plane,Transverse plane,Brain_Tissue,Transverse Plane,CT,Plane,0.9803918,1.0000001,0.9092313,0.033494987,5
4887,xmlab96/source.jpg,What diseases are included in the picture?,CT scan of the lung showing an irregular mass with surrounding edema.,Lung Cancer,"Lung cancer, pneumonia",Lung,Lung Cancer,CT,Abnormality,0.92413527,0.7915173,0.48020396,0.014629973,6
562,xmlab187/source.jpg,What is the largest organ in the picture?,"The laigst orgn in ths picrur is tne lung, usng X-ray mdalitry nd locatoin mdadate.",Lung,Lung,Lung,Lung,X-Ray,Size,1.0000001,0.9999998,0.9397021,0.018494472,5
160,xmlab122/source.jpg,Are there abnormalities in this image?,"The imaj is an x-ray of the thoric regin, shwngg the bonu stucturs o the ribb and clawicles. Thre are visble abnomalities in the lung felds, with arae os incrased opaity and pssible consolidation, indicatng potental pathologi changes.",Yes,"Yes, there are abnormalities.",Lung,Yes,X-Ray,Abnormality,0.8619443,0.21925311,0.48148015,0.0024637529,5
3581,xmlab489/source.jpg,Which lobe is abnormal?,"""CT scan of the brain tissue showing an abnormality in the left lobe.""",Right,Left lobe,Brain_Tissue,Right,MRI,Position,0.8446359,0.2648331,0.010430509,0.9786632,2
574,xmlab188/source.jpg,Is the lung healthy?,"The X-ray image of the lung shows an abnormality, indicating that the lung is not healthy.",No,"No, it's not healthy.",Lung,No,X-Ray,Abnormality,0.8381817,0.21205671,0.47872066,0.0026237664,6
5618,xmlab448/source.jpg,Is this a study of the chest?,"""CT scan of the brain tissue, displaying the cerebellum with visible folia and fissures.""",No,"No, it's not.",Brain_Tissue,No,MRI,Organ,0.81573844,0.29406866,0.6332656,0.0039044558,1
1570,xmlab278/source.jpg,What is the organ located in the lower right corner?,,Spleen,Kidney,Abdomen,Spleen,CT,Organ,0.83163714,0.50062954,0.23502553,0.65308195,4
5334,xmlab347/source.jpg,What is the effect of the center organ in this picture?,A cat plays with a ball of yarn on a windowsill.,Promote blood flow,Heart pumps blood.,Lung,Promote blood flow,X-Ray,KG,0.88051295,0.5434845,0.7044635,0.010015351,3
3840,xmlab527/source.jpg,What density is the abnormality?,"""Staring into the vast, infinite cosmos.""",Hyperdense,Higher than normal,Brain_Tissue,Hyperdense,MRI,Color,0.799852,0.15793674,0.5208999,0.07374446,3
1664,xmlab284/source.jpg,What diseases are included in the picture?,"""CT scan of the abdomen showing a lung mass with irregular borders and surrounding edema.""",Liver Cancer,Lung cancer,Abdomen,Liver Cancer,CT,Abnormality,0.9763813,0.58141476,0.14079997,0.8051854,2
3510,xmlab479/source.jpg,"Which kind of weighting is this image generated with, t1 or t2?","T1-weightd MRI scan of brain tissu, showig a leson wth irruguar borers suorrounded by sligt eudem.",T1,T1-weighted MRI,Brain_Tissue,T1,MRI,Modality,0.86887825,0.4267275,0.3868248,0.074198246,5
5618,xmlab448/source.jpg,Is this a study of the chest?,"""CT scan of the brain tissue, displaying the cerebral cortex with visible gyri and sulci.""",No,"No, it's not.",Brain_Tissue,No,MRI,Organ,0.8157383,0.29406866,0.6332656,0.0039044558,2
3969,xmlab547/source.jpg,Which organs/organ in the picture belong to the digestive system?,CT scan of the abdomen showing the stomach and colon.,"Stomach, Colon",Stomach and colon.,Abdomen,"Stomach, Colon",CT,KG,0.9380631,0.93380576,0.9803978,0.007828389,6
3498,xmlab475/source.jpg,How many kinds of abnormalities are there in this image?,"""The sun sets over a serene lake, reflecting its golden glow on the rippling waters.""",2,Zero,Brain_Tissue,2,MRI,Quantity,0.9976565,0.49686342,0.015872866,0.97576964,3
1500,xmlab272/source.jpg,What is the scanning plane of this image?,,Transverse  Plane,Axial plane,Chest_heart,Transverse  Plane,CT,Plane,0.82551014,0.66627645,0.24643561,0.69452536,4
2062,xmlab319/source.jpg,What part of the lung is the mass located in?,A xray picture exhibits a ball situated at the top right lung area.,Upper Right Lung,Top right lung,Lung,Upper Right Lung,X-Ray,Position,0.9779257,0.87912405,0.9683559,0.0027500724,5
3140,xmlab422/source.jpg,What is the shape of larynx about this patient?,"""CT scan of the neck showing a perfectly round larynx.""",Irregular,Perfectly round,Neck,Irregular,CT,Shape,0.8177947,0.4679501,0.006742985,0.98818153,2
3465,xmlab47/source.jpg,Which part of the body does this image belong to?,"""X-ray of the knee joint displaying a normal bone structure.""",Brain,Knee joint,Brain,Brain,MRI,Position,0.82764316,0.19538523,0.01643833,0.96865284,1
5917,xmlab61/source.jpg,Does the picture contain brian?,"A vibrant rainbow stretches across a tranquil meadow, bathing the wildflowers in a spectrum of color.",Yes,No,Brain,Yes,MRI,Organ,0.9992693,0.7334952,0.0021090945,0.99444443,3
5287,xmlab324/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,"A vibrant sunset casts a warm glow over a tranquil beach scene, with the silhouette of palm trees gently swaying in the breeze.",Chest,Chest,Lung,Chest,X-Ray,Position,0.9999999,1.0000007,0.9350662,0.016367652,3
127,xmlab116/source.jpg,Does the picture contain lung?,CT scan of the thoracic region showing the lung structures with clear delineation of the bronchial tree and vascular patterns.,Yes,"Yes, it contains lungs.",Lung,Yes,CT,Organ,0.84662,0.10730337,0.47403014,0.0033862665,6
2824,xmlab393/source.jpg,Where is the heart in this image?,"The heart is located in the center of the image, as indicated by the position of the ribs and the diaphragm.",Center,Center of the image,Lung,Center,X-Ray,Position,0.82360387,0.686197,0.6629801,0.004645427,6
3847,xmlab528/source.jpg,What is the organ system visualized?,"""Coronal CT scan of the liver, showcasing the anatomical structures of the abdomen.""",Head,Liver,Brain_Tissue,Head,MRI,Organ,0.99759823,0.3084459,0.051524837,0.8919085,1
4798,xmlab83/source.jpg,What is the main organ in the image?,,Lung,Lungs,Lung,Lung,CT,Organ,0.92026067,0.922527,0.9409836,0.020794958,4
4729,xmlab74/source.jpg,What is the main organ in the image?,"Axial MRI scan of the brain showing a well-defined, hyperintense lesion in the occipital lobe with surrounding edema.",Brain,Brain,Brain,Brain,MRI,Organ,1.0,0.99999976,0.9187868,0.016676689,6
5917,xmlab61/source.jpg,Does the picture contain brian?,"""Coronal CT scan of the liver showing a well-defined, hyperintense lesion in the right lobe with surrounding edema.""",Yes,No,Brain,Yes,MRI,Organ,0.9992693,0.7334952,0.0021090987,0.99444443,1
4070,xmlab56/source.jpg,Where is/are the abnormality located?,"""CT scan of the brain showing an abnormality located in the left hemisphere.""",Right,Left hemisphere,Brain,Right,MRI,Position,0.82255137,0.24524786,0.00809245,0.9848075,2
971,xmlab225/source.jpg,Which part of the body does this image belong to?,"""X-ray image of the thorax displaying the heart, lungs, and ribs.""",Abdomen,Thorax,Abdomen,Abdomen,CT,Position,0.82075083,0.36705804,0.5608331,0.22249295,1
975,xmlab225/source.jpg,Does the picture contain spleen?,"""MR scan of the chest showing the liver and surrounding structures.""",Yes,"No, it doesn't.",Abdomen,Yes,CT,Organ,0.81109625,0.12905236,0.0022463845,0.99541914,1
2660,xmlab376/source.jpg,What disease is/are shown on the lower left of lung?,"""X ray picture oF tHe thoracic reGion shoWing An AreA oF incrEased opaCity In tHe loWeR lEtH Lung CoNSistent wItH pneumOniA.""",Pneumonia,Pneumonia,Lung,Pneumonia,X-Ray,Abnormality,1.0,1.0000005,0.9477384,0.011572305,5
5759,xmlab517/source.jpg,Can brain edema be observed in the picture?,The CT scan of the brain tissue reveals a round lesion with minimal edema surrounding it.,Yes,"No, minimal edema.",Brain_Tissue,Yes,MRI,Abnormality,0.8673028,0.13790539,0.0012718656,0.99549204,2
6912,xmlab58/source.jpg,What diseases are included in the picture?,,"Brain Tumor, Brain Edema",Brain tumor,Brain,"Brain Tumor, Brain Edema",MRI,Abnormality,0.90207434,0.78536826,0.51445097,0.04656189,4
1686,xmlab286/source.jpg,Is the kidney healthy?,"CT scan of the abdomen showing an abnormality in the kidney, indicating potential pathology.",No,"No, it's not healthy.",Abdomen,No,CT,Abnormality,0.8381817,0.21205671,0.47872066,0.0026237662,6
1300,xmlab255/source.jpg,What are the white points in the black part of the body?,"""The image is a CT scan of the chest and heart, displaying the liver as white points in the black muscle tissue.""",Pulmonary bronchus,Liver,Chest_heart,Pulmonary bronchus,CT,Organ,0.793059,0.21290542,0.06557107,0.8725784,2
34,xmlab107/source.jpg,What is the main organ in the image?,"""CT scan of the liver showing the spleen and stomach.""","Lung, Heart",Liver,Lung,"Lung, Heart",CT,Organ,0.8716076,0.48180017,0.34245056,0.58236814,2
4658,xmlab66/source.jpg,What modality is used to take this image?,MRI scan of the brain.,MRI,MRI scan,Brain,MRI,MRI,Modality,0.8699092,0.9147987,0.76673406,0.016531777,6
6512,xmlab375/source.jpg,How was this image taken?,"A chtx xray imgg displaying th thoacic caty, incldng the ribbs, spine, nd dfrrgm, wth flcus n th lunggs.",X-Ray,With X-rays.,Lung,X-Ray,X-Ray,Modality,0.89012045,0.7377343,0.9662835,0.0066480697,5
953,xmlab222/source.jpg,How many kidneys in this image?,"A vibrant rainbow stretches across the sky, painting it in brilliant hues of red, orange, yellow, green, blue, indigo, and violet.",0,Two,Abdomen,0,CT,Quantity,0.9767686,0.4455366,0.022237683,0.96394074,3
6293,xmlab274/source.jpg,Does the picture contain lung?,"Ct sckn of th abdnum shwng th lvrr, splnnk knkys nd intntns.",Yes,"No, it does not.",Abdomen,Yes,CT,Organ,0.8119194,0.18156867,0.0016267285,0.99661684,5
