_source_csv,index,img_name,question,caption,gt_answer,qwen_answer_withoutfilter,location,modality,content_type,bertscore_f1_withoutfilter,sbert_f1_withoutfilter,nli_entail_mean_withoutfilter,nli_contra_mean_withoutfilter,alignment_score
/content/qwen7b_oneword_irrelevant_test.csv,4543,xmlab62/source.jpg,What is the mr weighting in this image?,"""Amidst the towering skyscrapers, a lone leaf dances in the wind.""",T2,T2-weighted MRI,Brain,MRI,Modality,0.8720163,0.44387856,0.3912952,0.071612746,3
/content/qwen7b_oneword_missing_test.csv,4544,xmlab62/source.jpg,What is the main organ in the image?,,Brain,Brain,Brain,MRI,Organ,1.0,0.9999997,0.9187869,0.016676674,4
/content/qwen7b_oneword_missing_test.csv,4547,xmlab62/source.jpg,What diseases are included in the picture?,,"Brain Tumor, Brain Edema",Brain tumor,Brain,MRI,Abnormality,0.90207434,0.78536826,0.51445097,0.04656189,4
/content/qwen7b_oneword_noisy_test.csv,4549,xmlab62/source.jpg,Where is/are the abnormality located?,Th3 MR! sc3n sh0ws 5nbrrnlty l0c3t0d n tne upp3 rlt rtgn f th bnn3t.,Upper Right,Upper right brain region,Brain,MRI,Position,0.87047344,0.58953273,0.49986595,0.006085711,5
/content/qwen7b_oneword_severely_inaccurate_test.csv,4566,xmlab623/source.jpg,Is there colon in this picture?,"""MR scan of the thoracic cavity showing the heart with normal anatomical structures.""",Yes,"No, there isn't.",Pelvic Cavity,CT,Organ,0.7999114,0.1552576,0.003819373,0.99331653,1
/content/qwen7b_oneword_missing_test.csv,4569,xmlab623/source.jpg,Do any of the organs in the picture belong to the circulatory system?,,No,"No, none do.",Pelvic Cavity,CT,KG,0.8339543,0.29125184,0.49237254,0.018777756,4
/content/qwen7b_oneword_irrelevant_test.csv,4571,xmlab626/source.jpg,Do the organs in the image exist in the pelvic cavity?,"""Sunset over the ocean with a lone seagull flying by.""",Yes,No,Pelvic Cavity,CT,Position,0.9992693,0.7334952,0.0021090913,0.99444443,3
/content/qwen7b_oneword_original_test.csv,4572,xmlab626/source.jpg,What organ system is primarily present in this image?,CT scan of the pelvic cavity showing the anatomical structures of the pelvic region.,Pelvic Cavity,Pelvic cavity,Pelvic Cavity,CT,Organ,0.9295233,0.9999998,0.90142524,0.045244157,6
/content/qwen7b_oneword_inaccurate_test.csv,4573,xmlab626/source.jpg,What is the largest organ in the picture?,"""The image shows a cross-sectional view of the pelvic cavity captured using MRI technology, where the small bowel is identified as the largest organ within the field of view.""",Small Bowel,Small bowel,Pelvic Cavity,CT,Size,0.8031236,1.0,0.967093,0.0048262067,2
/content/qwen7b_oneword_inaccurate_test.csv,4579,xmlab627/source.jpg,Is this a study of the neck?,"""Coronal magnetic resonance imaging (MRI) scan of the thoracic cavity showing the bony structures and soft tissues of the chest.""",No,"No, it's not.",Pelvic Cavity,CT,Organ,0.8157383,0.29406866,0.63326514,0.0039044467,2
/content/qwen7b_oneword_irrelevant_test.csv,4580,xmlab627/source.jpg,Does the picture contain bladder?,"""The sun sets over a serene beach with a silhouette of a lone seagull in the distance.""",No,No,Pelvic Cavity,CT,Organ,0.9999999,0.9999999,0.9537381,0.0040999656,3
/content/qwen7b_oneword_missing_test.csv,4585,xmlab63/source.jpg,What is the mr weighting in this image?,,T2,T2-weighted,Brain,MRI,Modality,0.891351,0.60021544,0.4779074,0.043982957,4
/content/qwen7b_oneword_noisy_test.csv,4599,xmlab631/source.jpg,Which part of the body does this image belong to?,"Ct skan of th pevlic cavit showin gthe boyn plevis, mulls , nd sof tissus .",Pelvic Cavity,Pelvic cavity,Pelvic Cavity,CT,Position,0.92952335,0.9999998,0.90142524,0.045244157,5
/content/qwen7b_oneword_irrelevant_test.csv,4612,xmlab633/source.jpg,Are there organs in the picture that can digest food?,"""Exploring the vibrant beauty of nature on a peaceful hike.""",Yes,"No, no visible organs.",Pelvic Cavity,CT,KG,0.86299706,0.19573174,0.0016713713,0.9917032,3
/content/qwen7b_oneword_original_test.csv,4613,xmlab635/source.jpg,Is this image taken via X-Ray?,Axial computed tomography (CT) scan of the pelvic cavity showing the bony structures and soft tissues with high contrast differentiation.,No,"No, it's CT scan.",Pelvic Cavity,CT,Modality,0.8461203,0.17462906,0.41153842,0.040228244,6
/content/qwen7b_oneword_irrelevant_test.csv,4616,xmlab635/source.jpg,What is the effect of the gray organ on the right of this picture?,"""The sun sets over a tranquil beach, casting a warm glow across the water.""","Absorb nutrients, secrete enzymes, digest food",No effect mentioned.,Pelvic Cavity,CT,KG,0.8450652,0.022459159,0.0038272005,0.7711166,3
/content/qwen7b_oneword_inaccurate_test.csv,4621,xmlab637/source.jpg,Which organs/organ is part of the digestive system in this image?,"""MR scan of the pelvic cavity showing the liver and stomach, which are part of the digestive system.""","Colon, Small Bowel",Liver and stomach,Pelvic Cavity,CT,KG,0.8786747,0.4732207,0.6038109,0.116188094,2
/content/qwen7b_oneword_inaccurate_test.csv,4627,xmlab638/source.jpg,"Which is bigger in this image, colon or small bowel?","""CT scan of the pelvic cavity showing the colon to be larger in size compared to the small bowel.""",Small Bowel,Colon is bigger.,Pelvic Cavity,CT,Size,0.8179499,0.5233098,0.018022327,0.6177213,2
/content/qwen7b_oneword_original_test.csv,4632,xmlab64/source.jpg,What is the main organ in the image?,"Axial MRI scan of the brain showing a well-defined, hyperintense lesion in the occipital lobe with surrounding edema.",Brain,Brain,Brain,MRI,Organ,1.0,0.9999997,0.9187869,0.016676674,6
/content/qwen7b_oneword_inaccurate_test.csv,4637,xmlab64/source.jpg,Where is/are the abnormality located?,"""CT scan of the brain showing an abnormality located in the periphery.""",Center,Periphery,Brain,MRI,Position,0.87100536,0.42172816,0.026777796,0.94792235,2
/content/qwen7b_oneword_original_test.csv,4644,xmlab641/source.jpg,Which part of the human body is the organ located in the image?,CT scan of the pelvic cavity showing various anatomical structures.,Pelvic Cavity,Pelvic cavity,Pelvic Cavity,CT,Position,0.9295233,0.9999998,0.9014254,0.045244046,6
/content/qwen7b_oneword_severely_inaccurate_test.csv,4648,xmlab641/source.jpg,Which organs/organ is part of the digestive system in this image?,"""MR scan of the thoracic cavity showing the lungs and heart, which are part of the respiratory system.""","Small Bowel, Colon",No visible digestive organs.,Pelvic Cavity,CT,KG,0.811839,0.45243472,0.093182676,0.6199528,1
/content/qwen7b_oneword_inaccurate_test.csv,4654,xmlab65/source.jpg,Does the picture contain brian?,"""Coronal CT scan of the lungs showing a well-defined, hyperintense lesion in the left lung, with surrounding edema.""",Yes,No,Brain,MRI,Organ,0.9992693,0.7334952,0.0021090945,0.99444443,2
/content/qwen7b_oneword_severely_inaccurate_test.csv,4662,xmlab66/source.jpg,What is the largest organ in the picture?,"""The image shows a heart MRI scan, with the largest organ being the heart itself.""",Brain,Heart MRI scan,Brain,MRI,Size,0.85805553,0.1357581,0.014765134,0.9693202,1
/content/qwen7b_oneword_missing_test.csv,4665,xmlab66/source.jpg,Is the brain healthy?,,No,Cannot determine from image.,Brain,MRI,Abnormality,0.85721564,0.09831462,0.3777645,0.03693234,4
/content/qwen7b_oneword_irrelevant_test.csv,4670,xmlab67/source.jpg,What is the main organ in the image?,"A lone seagull perches on a weathered pier, its wings slightly spread as it surveys the vast expanse of the ocean below.",Brain,Brain,Brain,MRI,Organ,1.0,0.9999997,0.918787,0.0166767,3
/content/qwen7b_oneword_noisy_test.csv,4673,xmlab67/source.jpg,What diseases are included in the picture?,MRI skn brn swn ng irregulr shp lssion wth rtrndng ddm.,,Alzheimer's disease,Brain,MRI,Abnormality,0.8010059,0.19281319,0.2652969,0.31561252,5
/content/qwen7b_oneword_missing_test.csv,4675,xmlab68/source.jpg,What modality is used to take this image?,,MRI,MRI scan,Brain,MRI,Modality,0.86990905,0.9147988,0.76673406,0.016531777,4
/content/qwen7b_oneword_irrelevant_test.csv,4681,xmlab68/source.jpg,What diseases are included in the picture?,A bustling cityscape with tall skyscrapers reaching towards the clouds.,"Brain Tumor, Brain Edema",No diseases shown.,Brain,MRI,Abnormality,0.8466753,0.15746328,0.000578046,0.99623096,3
/content/qwen7b_oneword_missing_test.csv,4683,xmlab68/source.jpg,Where is/are the abnormality located?,,Lower Left,Left temporal lobe,Brain,MRI,Position,0.8362746,0.42283645,0.4842366,0.019035943,4
/content/qwen7b_oneword_original_test.csv,4688,xmlab69/source.jpg,What is the largest organ in the picture?,"The image depicts a brain MRI scan, with the largest organ being the brain itself.",Brain,Brain,Brain,MRI,Size,1.0,0.99999976,0.9187868,0.016676689,6
/content/qwen7b_oneword_irrelevant_test.csv,4699,xmlab70/source.jpg,What modality is used to take this image?,"The sun sets over the ocean, casting a warm glow on the tranquil waters.",MRI,MRI scan,Brain,MRI,Modality,0.86990905,0.9147988,0.76673406,0.016531777,3
/content/qwen7b_oneword_inaccurate_test.csv,4702,xmlab70/source.jpg,What is the main organ in the image?,"""CT scan of the liver showing an irregular mass with surrounding edema.""",Brain,Liver,Brain,MRI,Organ,0.99868876,0.38707414,0.011780103,0.977209,2
/content/qwen7b_oneword_irrelevant_test.csv,4703,xmlab70/source.jpg,What is the largest organ in the picture?,"A dog with a ball in its mouth stands on a beach, its tail wagging energetically.",Brain,Brain,Brain,MRI,Size,1.0,0.9999997,0.9187869,0.016676674,3
/content/qwen7b_oneword_original_test.csv,4711,xmlab72/source.jpg,What is the main organ in the image?,"MRI scan of the brain showing a symmetrical, well-defined structure with visible gyri and sulci.",Brain,Brain,Brain,MRI,Organ,1.0,0.99999976,0.9187868,0.016676689,6
/content/qwen7b_oneword_severely_inaccurate_test.csv,4718,xmlab73/source.jpg,Which part of the body does this image belong to?,"""CT scan of the heart showing an irregular lesion with surrounding edema.""",Brain,Heart,Brain,MRI,Position,0.99970067,0.4552771,0.021246515,0.9624829,1
/content/qwen7b_oneword_original_test.csv,4719,xmlab73/source.jpg,What is the mr weighting in this image?,T2-weighted MRI scan of the brain showing an irregular lesion with surrounding edema.,T2,T2-weighted MRI,Brain,MRI,Modality,0.8720163,0.44387856,0.3912952,0.071612746,6
/content/qwen7b_oneword_missing_test.csv,4720,xmlab73/source.jpg,What is the main organ in the image?,,Brain,Brain,Brain,MRI,Organ,1.0,0.99999976,0.9187869,0.016676674,4
/content/qwen7b_oneword_missing_test.csv,4732,xmlab74/source.jpg,What diseases are included in the picture?,,,Brain diseases,Brain,MRI,Abnormality,0.86639893,0.19776702,0.29971313,0.266616,4
/content/qwen7b_oneword_severely_inaccurate_test.csv,4748,xmlab76/source.jpg,Does the picture contain brian?,"""An X-ray of the liver, showing distinct lobes and visible bile ducts.""",Yes,No,Brain,MRI,Organ,0.9992693,0.7334952,0.0021090913,0.99444443,1
/content/qwen7b_oneword_original_test.csv,4749,xmlab76/source.jpg,What diseases are included in the picture?,MRI scan of the brain showing an irregularly shaped lesion with surrounding edema.,"Brain Tumor, Brain Edema",Brain tumor,Brain,MRI,Abnormality,0.9020743,0.78536826,0.51445097,0.04656189,6
/content/qwen7b_oneword_inaccurate_test.csv,4757,xmlab78/source.jpg,Does the picture contain brian?,"""Coronal view of a spine MRI scan showing the vertebrae and spinal cord with normal anatomical structures visible.""",Yes,No,Brain,MRI,Organ,0.9992693,0.7334952,0.0021090987,0.99444443,2
/content/qwen7b_oneword_severely_inaccurate_test.csv,4759,xmlab78/source.jpg,Is the brain healthy?,"""The MRI scan of the brain reveals several unusual growths, indicating a pathological condition.""",Yes,"No, it's not healthy.",Brain,MRI,Abnormality,0.8349793,0.12442571,0.0043846406,0.96076024,1
/content/qwen7b_oneword_irrelevant_test.csv,4770,xmlab8/source.jpg,What is the mr weighting in this image?,"""A tranquil sunset paints the sky in shades of orange and pink over a serene lake.""",T2,T2-weighted MRI,Abdomen,MRI,Modality,0.8720163,0.44387868,0.39129525,0.07161264,3
/content/qwen7b_oneword_irrelevant_test.csv,4784,xmlab80/source.jpg,"Which is the biggest in this image,lung,liver or heart?","A vibrant sunset casts a warm glow over the tranquil beach, where seagulls dance on the waves.",Lung,Lung,Lung,CT,Size,1.0000001,0.9999997,0.93970203,0.0184945,3
/content/qwen7b_oneword_irrelevant_test.csv,4785,xmlab81/source.jpg,What modality is used to take this image?,"""The sun sets over a serene beach, casting golden light on the ocean waves.""",CT,CT scan,Lung,CT,Modality,0.86674154,0.57302356,0.54528034,0.010883007,3
/content/qwen7b_oneword_inaccurate_test.csv,4788,xmlab81/source.jpg,What is the largest organ in the picture?,"""The largest organ in the picture is the liver, as depicted in an MRI scan of the abdominal region.""",Lung,Liver,Lung,CT,Size,0.99905384,0.459922,0.13847083,0.802631,2
/content/qwen7b_oneword_severely_inaccurate_test.csv,4790,xmlab81/source.jpg,Does the picture contain lung?,"""MR scan of the abdominal region showing bilateral liver fields with no apparent abnormalities.""",Yes,"No, it does not.",Lung,CT,Organ,0.8119194,0.18156877,0.0016267285,0.99661684,1
/content/qwen7b_oneword_inaccurate_test.csv,4792,xmlab81/source.jpg,What diseases are included in the picture?,"""CT scan of the abdomen showing multiple liver cysts, consistent with the diagnosis of cystic fibrosis.""",Lung Cancer,"Liver cysts, cystic fibrosis",Lung,CT,Abnormality,0.8553558,0.20333242,0.32233956,0.42360163,2
/content/qwen7b_oneword_missing_test.csv,4795,xmlab81/source.jpg,"Which is the biggest in this image,lung,liver or heart?",,Lung,Liver,Lung,CT,Size,0.99905384,0.4599219,0.13847083,0.802631,4
/content/qwen7b_oneword_irrelevant_test.csv,4797,xmlab83/source.jpg,Which part of the body does this image belong to?,A vibrant sunset casts a warm glow over the tranquil ocean.,Chest,Thorax,Lung,CT,Position,0.8608651,0.5296208,0.31723985,0.40491492,3
/content/qwen7b_oneword_missing_test.csv,4802,xmlab83/source.jpg,Does the picture contain heart?,,No,No,Lung,CT,Organ,0.9999999,0.9999999,0.95373815,0.0040999623,4
/content/qwen7b_oneword_missing_test.csv,4804,xmlab83/source.jpg,Does the lung look abnormal?,,No,"Yes, it does.",Lung,CT,Abnormality,0.82344216,0.18370539,0.0011577512,0.9963182,4
/content/qwen7b_oneword_noisy_test.csv,4805,xmlab83/source.jpg,"Which is the biggest in this image,lung,liver or heart?","Teh imgae iz a C T sscannn fof thhe throasccic rregionr, displlayingh teh lungg, hearrt, nd leevirr. Thh lungen appears t o bbe teh lasstest struccture in the imagee.",Lung,Liver,Lung,CT,Size,0.99905384,0.4599219,0.13847142,0.8026303,5
/content/qwen7b_oneword_missing_test.csv,4806,xmlab86/source.jpg,What modality is used to take this image?,,CT,CT scan,Lung,CT,Modality,0.86674154,0.57302356,0.54528034,0.010883007,4
/content/qwen7b_oneword_missing_test.csv,4807,xmlab86/source.jpg,Which part of the body does this image belong to?,,Chest,Thorax,Lung,CT,Position,0.8608651,0.5296208,0.31723985,0.40491492,4
/content/qwen7b_oneword_missing_test.csv,4809,xmlab86/source.jpg,What is the largest organ in the picture?,,Lung,Lungs,Lung,CT,Size,0.92026067,0.922527,0.94098353,0.02079492,4
/content/qwen7b_oneword_missing_test.csv,4811,xmlab86/source.jpg,Does the picture contain lung?,,Yes,"Yes, it contains lungs.",Lung,CT,Organ,0.84662,0.10730337,0.47403014,0.0033862665,4
/content/qwen7b_oneword_missing_test.csv,4820,xmlab87/source.jpg,Does the picture contain lung?,,Yes,"Yes, it contains lungs.",Lung,CT,Organ,0.84662,0.10730337,0.4740301,0.0033862535,4
/content/qwen7b_oneword_severely_inaccurate_test.csv,4821,xmlab87/source.jpg,Does the picture contain heart?,"""MR scan of the abdominal region showing the liver and kidneys.""",Yes,"No, it does not.",Lung,CT,Organ,0.8119194,0.18156877,0.0016267325,0.99661684,1
/content/qwen7b_oneword_severely_inaccurate_test.csv,4822,xmlab87/source.jpg,What diseases are included in the picture?,"""CT scan of the liver showing an abnormality consistent with liver cirrhosis.""",Lung Cancer,Liver cirrhosis,Lung,CT,Abnormality,0.86925364,0.23012654,0.61051947,0.20418914,1
